region_id	0_ID	1_Outer_cell_layer(nm)	2_Nucleus	3_Trichocysts	4_Chloroplast	5_Plastoglobuli	6_Pusule	7_Food_vacuole	8_Starch	9_Crystalline_compartment	10_Large_vacuole	11_CBB/flagella	12_Symbiosis/parasitism/Prey/2=Kleptoplastidism	13_Reticulated_network	14_Electron_dense_sheets	15_Tubular_network	16_Rhabdosomes_and_alike_structure	17_eyespot/mt_array	19_Presumed_ID	18_NI_a_z	20_Area(nm^2)
24	VSM20_A2_PM1_024	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	Ciliate	x	23446000000
25	VSM20_A2_PM1_025	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	NI	x	138760000000
26	VSM20_A2_PM1_026	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	NI	x	118850000000
27	VSM20_A2_PM1_027	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	Protoperidinium_sp	x	139370000000
28	VSM20_A2_PM1_028	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NI	x	16587000000
29	VSM20_A2_PM1_029	0	1	1	0	0	0	0	6	1	0	1	0	0	0	0	0	0	Oxytoxum_sp	j,r	62512000000
30	VSM20_A2_PM1_030	0	1	1	1	0	0	1	6	1	0	1	0	0	0	0	0	0	NI	x	42978000000
31	VSM20_A2_PM1_031	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	Protoperidinium_sp	p	401170000000
32	VSM20_A2_PM1_032	0	0	1	1	6	0	0	0	1	0	0	0	1	0	0	0	0	NI	x	423010000000
33	VSM20_A2_PM1_033	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	NI	x	64046000000
34	VSM20_A2_PM1_034	0	1	1	1	3	0	1	13	1	0	0	0	0	0	0	0	0	Paleophalacroma_sp	i,w,r	234940000000
35	VSM20_A2_PM1_035	0	0	0	1	2	0	0	15	0	0	0	0	0	0	0	0	0	Prorocentrum_sp	a	86705000000
36	VSM20_A2_PM1_036	0	0	1	1	0	0	1	3	1	0	1	0	0	0	0	0	0	NI	x	91617000000
37	VSM20_A2_PM1_037	0	1	1	1	2	0	0	3	1	0	0	2	0	0	0	0	0	Oxytoxum_sp	j,r	102490000000
38	VSM20_A2_PM1_038	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	NI	x	184800000000
39	VSM20_A2_PM1_039	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	NI	r	59121000000
40	VSM20_A2_PM1_040	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NI	x	54204000000
41	VSM20_A2_PM1_041	0	1	1	1	3	0	0	16	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	b	177340000000
42	VSM20_A2_PM1_042	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	NI	x	35738000000
43	VSM20_A2_PM1_043	0	0	0	1	2	1	0	3	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	a	36664000000
44	VSM20_A2_PM1_044	0	0	1	1	2	0	0	6	1	0	0	0	0	0	0	0	0	NI	r	92118000000
45	VSM20_A2_PM1_045	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	NI	x	139470000000
46	VSM20_A2_PM1_046	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Protoperidinium_sp	r	127060000000
47	VSM20_A2_PM1_047	0	0	1	1	3	0	1	4	1	0	0	1	1	0	0	0	0	NI	g,r	152930000000
48	VSM20_A2_PM1_048	0	0	1	1	1	0	0	4	1	0	0	0	1	1	0	0	0	NI	r	102360000000
49	VSM20_A2_PM1_049	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	Coccolitophore	x	0
50	VSM20_A2_PM1_050	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NI	x	113780000000
51	VSM20_A2_PM1_051	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	a	31150000000
52	VSM20_A2_PM1_052	0	0	0	1	5	0	1	0	1	0	0	0	1	0	0	0	0	NI	r	261100000000
53	VSM20_A2_PM1_053	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	NI	x	216080000000
54	VSM20_A2_PM1_054	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	NI	x	13410000000
55	VSM20_A2_PM1_055	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	Prymnesiophyceae	x	0
56	VSM20_A2_PM1_056	0	1	1	1	2	0	0	4	0	0	0	0	0	0	0	0	0	NI	r	166670000000
57	VSM20_A2_PM1_057	0	1	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	NI	x	68798000000
58	VSM20_A2_PM1_058	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	Protoperidinium_sp	r	206180000000
59	VSM20_A2_PM1_059	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	Prorocentrum_sp	a	59054000000
60	VSM20_A2_PM1_060	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NI	x	24782000000
61	VSM20_A2_PM1_061	0	0	1	1	19	0	0	0	1	0	0	0	0	0	0	0	0	NI	x	44094000000
62	VSM20_A2_PM1_062	0	1	1	1	6	0	0	1	0	0	1	0	1	0	0	0	0	NI	v	118210000000
63	VSM20_A2_PM1_063	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	NI	x	125080000000
64	VSM20_A2_PM1_064	0	0	1	1	8	0	0	1	0	0	0	0	1	0	0	0	0	NI	h,r	293300000000
65	VSM20_A2_PM1_065	0	1	1	1	1	1	0	13	0	0	0	0	1	0	1	0	0	Prorocentrum_sp	a,b	300620000000
66	VSM20_A2_PM1_066	0	0	1	1	1	0	0	4	1	0	0	0	0	0	0	0	1	NI	g	125190000000
67	VSM20_A2_PM1_067	0	1	1	1	0	0	0	6	0	0	0	0	1	0	0	0	0	NI	x	62260000000
68	VSM20_A2_PM1_068	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	NI	r	69662000000
69	VSM20_A2_PM1_069	0	0	1	0	0	0	0	3	0	0	0	0	1	1	0	0	0	Pseudalatosphaera_corsica_sp	x	127920000000
70	VSM20_A2_PM1_070	0	0	1	1	2	0	0	6	0	0	0	0	1	0	0	0	0	NI	h,n,r	186230000000
71	VSM20_A2_PM1_071	0	0	1	1	7	0	0	9	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	178710000000
72	VSM20_A2_PM1_072	0	0	1	1	3	0	0	1	0	0	0	0	1	0	0	0	0	NI	k,u	372060000000
73	VSM20_A2_PM1_073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sclerocyte	x	0
74	VSM20_A2_PM1_074	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Prorocentrum_sp	x	38018000000
75	VSM20_A2_PM1_075	0	1	1	1	7	0	0	2	1	0	0	1	0	1	0	0	0	Paleophalacroma_sp	i 	171930000000
76	VSM20_A2_PM1_076	0	1	0	1	3	0	0	10	1	0	0	0	0	0	0	0	0	NI	x	33366000000
77	VSM20_A2_PM1_077	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	NI	x	35383000000
