region_id	0_ID	1_Outer_cell_layer(nm)	2_Nucleus	3_Trichocysts	4_Chloroplast	5_Plastoglobuli	6_Pusule	7_Food_vacuole	8_Starch	9_Crystalline_compartment	10_Large_vacuole	11_CBB/flagella	12_Symbiosis/parasitism/Prey/2=Kleptoplastidism	13_Reticulated_network	14_Electron_dense_sheets	15_Tubular_network	16_Rhabdosomes_and_alike_structure	17_eyespot/mt_array	19_Presumed_ID	18_NI_a_z	20_Area(nm^2)
19	VSM20_A5_AM3_019	0	1	1	1	6	1	1	0	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	220080000000
20	VSM20_A5_AM3_020	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	NI	l,u	432780000000
21	VSM20_A5_AM3_021	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	Triadinium_sphaericum_sp	r	255150000000
22	VSM20_A5_AM3_022	0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	0	NI	x	110120000000
23	VSM20_A5_AM3_023	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	NI	r	89543000000
24	VSM20_A5_AM3_024	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	134540000000
25	VSM20_A5_AM3_025	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	Protoperidinium_sp	x	270970000000
26	VSM20_A5_AM3_026	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	Protoperidinium_sp	x	244080000000
27	VSM20_A5_AM3_027	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Oxytoxum_sp	j,r	31968000000
28	VSM20_A5_AM3_028	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NI	r	30276000000
29	VSM20_A5_AM3_029	0	1	1	0	0	0	0	8	0	0	0	0	0	1	1	0	0	NI	x	136760000000
30	VSM20_A5_AM3_030	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	NI	r	96695000000
31	VSM20_A5_AM3_031	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	NI	r	91929000000
32	VSM20_A5_AM3_032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	0
33	VSM20_A5_AM3_033	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NI	l	191830000000
34	VSM20_A5_AM3_034	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	NI	g,h	257180000000
35	VSM20_A5_AM3_035	0	1	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	NI	x	246750000000
36	VSM20_A5_AM3_036	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NI	x	51530000000
37	VSM20_A5_AM3_037	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	Protoperidinium_sp	x	443400000000
38	VSM20_A5_AM3_038	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	Protoperidinium_sp	p	442540000000
39	VSM20_A5_AM3_039	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	NI	x	49189000000
40	VSM20_A5_AM3_040	0	1	1	1	3	1	0	33	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	b	439190000000
41	VSM20_A5_AM3_041	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NI	g	99589000000
42	VSM20_A5_AM3_042	0	0	1	1	0	1	0	4	0	0	0	0	1	0	0	0	0	NI	l	546500000000
43	VSM20_A5_AM3_043	0	1	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0	NI	unknown	202660000000
44	VSM20_A5_AM3_044	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	NI	x	105890000000
45	VSM20_A5_AM3_045	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	a	162440000000
46	VSM20_A5_AM3_046	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	NI	x	229140000000
47	VSM20_A5_AM3_047	0	1	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	NI	r	78819000000
48	VSM20_A5_AM3_048	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	NI	x	252890000000
49	VSM20_A5_AM3_049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sclerocyte	x	0
50	VSM20_A5_AM3_050	0	1	1	1	0	0	0	2	1	0	1	0	0	0	0	0	0	NI	x	29550000000
