region_id	0_ID	1_Outer_cell_layer(nm)	2_Nucleus	3_Trichocysts	4_Chloroplast	5_Plastoglobuli	6_Pusule	7_Food_vacuole	8_Starch	9_Crystalline_compartment	10_Large_vacuole	11_CBB/flagella	12_Symbiosis/parasitism/Prey/2=Kleptoplastidism	13_Reticulated_network	14_Electron_dense_sheets	15_Tubular_network	16_Rhabdosomes_and_alike_structure	17_eyespot/mt_array	19_Presumed_ID	18_NI_a_z	20_Area(nm^2)
14	VSM20_A6_PM3_014	0	1	1	1	3	0	1	4	0	0	0	0	1	0	0	0	0	Paleophalacroma_sp	w	199450000000
15	VSM20_A6_PM3_015	0	1	1	1	4	0	0	13	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	x	180070000000
16	VSM20_A6_PM3_016	0	0	1	1	1	0	0	3	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	x	62281000000
17	VSM20_A6_PM3_017	0	1	1	0	0	0	1	28	0	0	1	0	1	0	1	0	0	NI	x	145180000000
18	VSM20_A6_PM3_018	0	1	1	1	11	0	0	34	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	x	260050000000
19	VSM20_A6_PM3_019	0	1	1	1	5	0	0	18	0	0	0	0	0	0	0	0	0	Triadinium_sphaericum_sp	d,e,r	511550000000
20	VSM20_A6_PM3_020	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	NI	x	177440000000
21	VSM20_A6_PM3_021	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	NI	r,u	273020000000
22	VSM20_A6_PM3_022	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	x	51206000000
23	VSM20_A6_PM3_023	0	1	1	1	4	0	1	3	1	0	1	0	0	0	0	0	0	NI	r	144280000000
24	VSM20_A6_PM3_024	0	1	0	1	5	1	1	16	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	b	230190000000
25	VSM20_A6_PM3_025	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	NI	r	46887000000
26	VSM20_A6_PM3_026	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NI	x	575700000000
27	VSM20_A6_PM3_027	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	NI	x	44045000000
28	VSM20_A6_PM3_028	0	0	1	1	13	0	1	11	1	0	0	0	0	0	0	0	0	NI	x	339400000000
29	VSM20_A6_PM3_029	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	NI	p	361120000000
30	VSM20_A6_PM3_030	0	1	1	1	6	0	0	0	1	0	0	1	0	0	0	0	0	NI	r	103510000000
31	VSM20_A6_PM3_031	0	1	1	1	7	0	0	28	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	x	211750000000
32	VSM20_A6_PM3_032	0	1	1	1	35	0	0	8	0	0	0	0	1	1	0	0	0	Ni	r	295440000000
33	VSM20_A6_PM3_033	0	0	1	1	7	1	1	16	0	0	0	0	1	0	0	0	0	NI	a,b,r	150350000000
34	VSM20_A6_PM3_034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ciliate	x	20967000
35	VSM20_A6_PM3_035	0	0	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	Paleophalacroma_sp	w	56606000000
36	VSM20_A6_PM3_036	0	0	1	0	0	0	0	7	0	0	0	1	1	1	0	0	0	NI	x	442540000000
37	VSM20_A6_PM3_037	0	1	1	1	10	1	0	22	0	0	1	0	1	0	0	0	0	Prorocentrum_sp	b	364420000000
38	VSM20_A6_PM3_038	0	0	1	1	3	0	0	0	1	0	0	0	1	0	0	0	0	Prorocentrum_sp	b	66731000000
39	VSM20_A6_PM3_039	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	NI	h	58181000000
40	VSM20_A6_PM3_040	0	1	0	1	53	0	0	2	0	0	0	1	0	0	0	1	0	Dinophysis_sp	x	639430000000
41	VSM20_A6_PM3_041	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	NI	v	336680000000
42	VSM20_A6_PM3_042	0	1	1	1	6	0	0	0	1	0	0	0	1	0	0	0	0	NI	z	260380000000
43	VSM20_A6_PM3_043	0	1	1	1	6	0	0	0	0	0	0	0	1	0	0	0	0	NI	m,u	532530000000
44	VSM20_A6_PM3_044	0	0	1	1	6	0	0	0	0	0	0	0	1	0	0	0	0	NI	a,v	124300000000
45	VSM20_A6_PM3_045	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NI	x	34633000000
46	VSM20_A6_PM3_046	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	NI	z	73760000000
47	VSM20_A6_PM3_047	0	1	1	1	1	0	0	7	0	0	0	0	1	0	0	0	0	NI	b	60025000000
48	VSM20_A6_PM3_048	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	Prorocentrum_sp	x	68881000000
49	VSM20_A6_PM3_049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sclerocyte	x	24984000
50	VSM20_A6_PM3_050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Colony	x	37922000
