region_id	0_ID	1_Outer_cell_layer(nm)	2_Nucleus	3_Trichocysts	4_Chloroplast	5_Plastoglobuli	6_Pusule	7_Food_vacuole	8_Starch	9_Crystalline_compartment	10_Large_vacuole	11_CBB/flagella	12_Symbiosis/parasitism/Prey/2=Kleptoplastidism	13_Reticulated_network	14_Electron_dense_sheets	15_Tubular_network	16_Rhabdosomes_and_alike_structure	17_eyespot/mt_array	19_Presumed_ID	18_NI_a_z	20_Area(nm^2)
35	VSM21_A2_PM1_036	44	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	x	x	40594000000
36	VSM21_A2_PM1_037	29	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	1	x	x	259350000000
37	VSM21_A2_PM1_038	50	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	x	x	6648700000
38	VSM21_A2_PM1_039	25	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	x	x	98774000000
39	VSM21_A2_PM1_040	209	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	x	x	152600000000
40	VSM21_A2_PM1_041	36	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	63357000000
41	VSM21_A2_PM1_042	54	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	x	x	67051000000
42	VSM21_A2_PM1_043	697	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	Coccolitophore	x	49493000000
43	VSM21_A4_PM2_001	157	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	x	x	95311426488
44	VSM21_A4_PM2_002	309	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	x	x	207122793636
45	VSM21_A4_PM2_003	1072	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	x	x	544973835319
46	VSM21_A4_PM2_004	1045	1	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	d,q,r	421184768552
47	VSM21_A4_PM2_005	170	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reco_1	t	652152021583
48	VSM21_A4_PM2_006	1945	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	Prorocentrum	b,c	267414044880
49	VSM21_A4_PM2_007	846	1	1	1	8	0	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	d,o,r	575533028855
50	VSM21_A4_PM2_008	2495	1	1	1	3	1	1	0	0	0	0	0	0	0	0	1	0	Prorocentrum	a,r	461489544426
51	VSM21_A4_PM2_009	653	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Dinophysis	p	317085745805
52	VSM21_A4_PM2_010	484	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	x	a,r	114791546055
53	VSM21_A4_PM2_011	34	1	1	1	3	0	0	1	0	0	1	0	0	0	0	0	1	x	g,r	529782975818
54	VSM21_A4_PM2_012	55	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	x	r	92881806285
55	VSM21_A4_PM2_013	166	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reco_1	t	806475938830
56	VSM21_A4_PM2_014	1283	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	Prorocentrum	a,r	460875108372
57	VSM21_A4_PM2_015	1178	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	Pseudalatosphaera_corsica_sp	x	201078867169
58	VSM21_A4_PM2_016	1456	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	Prorocentrum	c	232101325984
59	VSM21_A4_PM2_017	154	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	x	x	272423534700
60	VSM21_A4_PM2_018	160	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reco_1	t	751762545362
61	VSM21_A4_PM2_019	235	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	x	x	232472898895
62	VSM21_A4_PM2_020	135	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	x	x	211873678507
63	VSM21_A4_PM2_021	1282	1	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	Proroventrum	a,b,r	496862899050
64	VSM21_A4_PM2_022	1039	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	Dinophysis	r	122641167767
65	VSM21_A4_PM2_023	40	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	x	x	176819800518
66	VSM21_A4_PM2_024	945	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	x	b	137349284173
67	VSM21_A4_PM2_025	52	1	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	x	x	77260614577
68	VSM21_A4_PM2_026	731	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	106357859525
69	VSM21_A4_PM2_027	738	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	Prorocentrum	a	129257821806
70	VSM21_A4_PM2_028	1150	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	Pseudalatosphaera_corsica_sp	x	348566121505
71	VSM21_A4_PM2_029	1295	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	x	i,r	228342365895
72	VSM21_A4_PM2_030	1665	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	Pseudalatosphaera_corsica_sp	x	346525518291
73	VSM21_A4_PM2_031	973	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Cyst	x	119514031630
74	VSM21_A4_PM2_032	1185	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	Cyst	x	112619845397
75	VSM21_A4_PM2_033	1764	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Prorocentrum	a	212726629324
76	VSM21_A4_PM2_034	513	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	x	x	14450084500
77	VSM21_A4_PM2_035	50	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	x	x	164837960388
78	VSM21_A4_PM2_036	47	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	x	m	35297932161
79	VSM21_A4_PM2_037	221	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	Flagelate	x	79166089388
80	VSM21_A4_PM2_038	1481	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	x	x	375281533474
81	VSM21_A4_PM2_039	1272	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	x	x	118095325254
82	VSM21_A4_PM2_040	2049	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	x	x	78920178447
83	VSM21_A4_PM2_041	325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagelate	x	146248449498
84	VSM21_A4_PM2_042	73	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	Diatom(?)	x	41159712675
85	VSM21_A4_PM2_043	388	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	x	x	93526551776
86	VSM21_A4_PM2_044	186	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	x	r	68643088249
87	VSM21_A4_PM2_045	47	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	x	r	20632560769
88	VSM21_A4_PM2_046	97	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	Prorocentrum	b	254056352941
89	VSM21_A4_PM2_047	47	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	x	x	105667192007
90	VSM21_A4_PM2_048	1599	1	1	1	6	0	0	1	0	0	0	0	0	0	0	0	0	x	x	93201417753
91	VSM21_A4_PM2_049	732	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	x	i	43124929943
92	VSM21_A4_PM2_050	303	1	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	x	x	92163520381
93	VSM21_A4_PM2_051	26	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	x	x	32297036655
94	VSM21_A4_PM2_052	21	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	x	x	335501051871
95	VSM21_A4_PM2_053	213	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	x	r	70278331535
96	VSM21_A4_PM2_054	40	1	1	1	5	0	1	1	1	0	0	0	0	0	0	0	0	x	x	112693149852
97	VSM21_A4_PM2_055	1714	1	1	1	4	0	0	1	0	1	0	0	0	0	0	0	0	Cyst	x	175422555133
98	VSM21_A4_PM2_056	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	x	d	217587757399
99	VSM21_A4_PM2_057	202	0	1	1	6	0	0	1	0	0	0	0	0	0	0	0	0	x	a	51132933211
100	VSM21_A4_PM2_058	211	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	x	x	14221036169
101	VSM21_A4_PM2_059	1862	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Dinophysis	r	316604255538
102	VSM21_A4_PM2_060	120	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	x	x	66570467708
103	VSM21_A4_PM2_061	120	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	x	x	64758800464
104	VSM21_A4_PM2_062	2284	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Prorocentrum	x	44230362022
105	VSM21_A4_PM2_063	1707	0	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	prorocentrum	a	204120681819
106	VSM21_A4_PM2_064	819	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Oxytoxum	j	387207479519
107	VSM21_A4_PM2_065	1450	0	1	1	6	0	0	1	1	0	0	0	0	0	0	0	0	Cyst	x	72875105896
108	VSM21_A4_PM2_066	47	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	8194138043
109	VSM21_A4_PM2_067	321	1	1	1	16	0	0	1	0	0	0	0	0	0	0	0	0	x	a	285616426449
110	VSM21_A4_PM2_068	68	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	x	x	89374490368
111	VSM21_A5_PM3_001	1502	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	reco_2	i	60933024781
112	VSM21_A5_PM3_002	1286	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	Cyst	x	67379704396
113	VSM21_A5_PM3_003	31	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	x	x	158526423221
114	VSM21_A5_PM3_004	1532	1	1	1	3	0	0	1	1	0	0	0	0	0	0	0	0	Cyst	x	108789041549
115	VSM21_A5_PM3_005	1520	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	Cyst	x	49446731306
116	VSM21_A5_PM3_006	142	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	x	r	137738610156
117	VSM21_A5_PM3_007	312	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	x	x	119363473224
118	VSM21_A5_PM3_008	64	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	x	r	29530869339
119	VSM21_A5_PM3_009	20	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	reco_2	r	82011358997
120	VSM21_A5_PM3_010	1534	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	x	i	49335948768
121	VSM21_A5_PM3_011	175	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	x	x	77989557942
122	VSM21_A5_PM3_012	213	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	x	i	132826593688
123	VSM21_A5_PM3_013	168	1	1	0	7	1	0	0	0	1	0	1	0	0	0	0	0	reco_1	t	903101064523
124	VSM21_A5_PM3_014	1086	1	1	1	4	0	0	1	0	1	0	0	0	0	0	0	0	Prorocentrum	b	175057510409
125	VSM21_A5_PM3_015	992	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	Prorocentrum	x	210207007790
126	VSM21_A5_PM3_016	584	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	52773364776
127	VSM21_A5_PM3_017	1406	1	1	1	4	1	0	1	0	0	0	0	0	0	0	0	0	x	r	315164256713
128	VSM21_A5_PM3_018	1089	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	x	i	642275184496
129	VSM21_A5_PM3_019	96	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	Cochlodinium	m	655378187275
130	VSM21_A5_PM3_020	1250	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	x	x	108436755440
131	VSM21_A5_PM3_021	2217	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	Prorocentrum	a,r	319692076487
132	VSM21_A5_PM3_022	25	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	x	x	75252966907
133	VSM21_A5_PM3_023	98	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	x	a,b	83198213629
134	VSM21_A5_PM3_024	436	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	Prorocentrum	a	86516307646
135	VSM21_A5_PM3_025	954	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	Cyst	r	65998537901
136	VSM21_A5_PM3_026	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	19949626511
137	VSM21_A5_PM3_027	281	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	x	s	138472845734
138	VSM21_A5_PM3_028	28	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	x	x	30735050070
139	VSM21_A5_PM3_029	41	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	x	x	549196043832
140	VSM21_A5_PM3_030	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	c	15011390554
141	VSM21_A5_PM3_031	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Destroyed_Dinophysis_Cyano	x	89289859902
142	VSM21_A5_PM3_032	1177	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	Diatom	x	768581400850
143	VSM21_A5_PM3_033	1291	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	x	w	165721877955
144	VSM21_A5_PM3_034	574	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	x	x	65260189902
145	VSM21_A5_PM3_035	1386	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	Triadinium_sphaericum_sp	d,e,r,s	272383534108
146	VSM21_A5_PM3_036	646	1	1	1	2	1	0	0	1	0	0	0	0	0	0	0	1	x	i,r	163350399061
147	VSM21_A5_PM3_037	256	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	x	h,s	385978337745
148	VSM21_A5_PM3_038	189	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	77267002312
149	VSM21_A5_PM3_039	108	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	x	x	205569208861
150	VSM21_A5_PM3_040	764	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	x	a	59938043773
151	VSM21_A5_PM3_041	1133	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Oxytoxum	x	78428777921
152	VSM21_A5_PM3_042	932	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	Prorocentrum	c	45530752041
153	VSM21_A5_PM3_043	195	1	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	x	a	178260024065
154	VSM21_A5_PM3_044	371	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	x	b	117320268848
155	VSM21_A5_PM3_045	389	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	x	x	98776646277
156	VSM21_A5_PM3_046	657	0	0	1	12	0	0	1	0	1	0	0	0	0	0	0	0	x	b	55470932762
157	VSM21_A5_PM3_047	35	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	x	x	82223373368
158	VSM21_A5_PM3_048	724	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	x	x	9745812678
159	VSM21_A5_PM3_049	81	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	x	x	41073430500
160	VSM21_A5_PM3_050	121	0	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	x	x	96813965564
161	VSM21_A5_PM3_051	1424	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	x	b,r	38647532262
162	VSM21_A5_PM3_052	35	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	x	x	48979881705
163	VSM21_A5_PM3_053	57	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	x	r	36607586362
164	VSM21_A5_PM3_054	546	0	1	1	3	1	1	0	1	1	0	0	0	0	0	0	0	x	b	141554969970
165	VSM21_A5_PM3_055	39	1	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	x	h,r	247588858412
166	VSM21_A5_PM3_056	1515	0	1	1	3	0	0	1	0	1	0	0	0	0	0	0	0	Prorocentrum	b,c,r	63029263649
167	VSM21_A5_PM3_057	199	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	x	x	23122454335
168	VSM21_A5_PM3_058	37	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	x	m	178706822808
169	VSM21_A5_PM3_059	25	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	x	x	89966633957
170	VSM21_A5_PM3_060	534	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	x	x	216865859082
171	VSM21_A5_PM3_061	77	1	1	1	3	0	0	1	1	0	1	0	0	0	0	0	0	x	c,r	95399635658
