0_ID;imagePath;1_Outer_cell_layer(nm);2_Nucleus;3_Trichocysts;4_Chloroplast;5_Plastoglobuli;6_Pusule;7_Food_vacuole;8_Starch;9_Crystalline_compartment;10_Large_vacuole;11_CBB/flagella;12_Symbiosis/parasitism/Prey/2=Kleptoplastidism;13_Reticulated_network;14_Electron_dense_sheets;15_Tubular_network;16_Rhabdosomes_and_alike_structure;17_eyespot/mt_array;19_Presumed_ID;18_NI_a_z;a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x;y;z;20_Area(nm^2)
VSM21-A1-AM1-021;images/VSM-A1-021.png;125;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;215010000000
VSM21-A1-AM1-022;images/VSM-A1-022.png;493;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Diatom;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;45403000000
VSM21-A1-AM1-023;images/VSM-A1-023.png;23;1;1;1;26;0;0;0;0;0;1;0;0;0;0;0;1;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;149790000000
VSM21-A1-AM1-024;images/VSM-A1-024.png;765;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;140290000000
VSM21-A1-AM1-025;images/VSM-A1-025.png;306;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;130400000000
VSM21-A1-AM1-026;images/VSM-A1-026.png;118;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;55901000000
VSM21-A1-AM1-027;images/VSM-A1-027.png;974;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;x;i,r;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;113110000000
VSM21-A1-AM1-028;images/VSM-A1-028.png;136763;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;116780000000
VSM21-A1-AM1-029;images/VSM-A1-029.png;85;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;63529000000
VSM21-A1-AM1-030;images/VSM-A1-030.png;118;1;1;1;7;0;1;0;1;0;0;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;137730000000
VSM21-A1-AM1-031;images/VSM-A1-031.png;943;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;x;i;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253130000000
VSM21-A1-AM1-032;images/VSM-A1-032.png;135;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;160480000000
VSM21-A1-AM1-033;images/VSM-A1-033.png;1351;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Pseudalatosphaera_corsica_sp;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;183570000000
VSM21-A1-AM1-034;images/VSM-A1-034.png;1519;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;x;i;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96057000000
VSM21-A1-AM1-035;images/VSM-A1-035.png;716;1;0;1;1;0;0;13;1;0;0;0;0;0;0;0;0;Cyst;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;63308000000
VSM21-A1-AM1-036;images/VSM-A1-036.png;50;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Diatom;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8745700000
VSM21-A1-AM1-037;images/VSM-A1-037.png;1822;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;Triadinium_sphaericum_sp;d,f;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201150000000
VSM21-A1-AM1-038;images/VSM-A1-038.png;1656;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;Triadinium_sphaericum_sp;d,e,f,r;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;397450000000
VSM21-A1-AM1-039;images/VSM-A1-039.png;170;0;1;1;0;0;0;5;1;0;0;0;0;0;0;0;0;x;h,r;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;123510000000
VSM21-A1-AM1-040;images/VSM-A1-040.png;250;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;Oxytoxum;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;36950000000
VSM21-A1-AM1-041;images/VSM-A1-041.png;64;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;1;x;p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15704000000
VSM21-A1-AM1-042;images/VSM-A1-042.png;119;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;114740000000
VSM21-A1-AM1-043;images/VSM-A1-043.png;1092;0;1;1;0;0;0;3;0;1;0;0;0;0;0;0;0;Cyst;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;22993000000
VSM21-A1-AM1-044;images/VSM-A1-044.png;162;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;x;g,r;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;375440000000
VSM21-A1-AM1-045;images/VSM-A1-045.png;846;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Prorocentrum;a;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32158000000
VSM21-A1-AM1-046;images/VSM-A1-046.png;164;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;Protoperidinium;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;263540000000
VSM21-A1-AM1-047;images/VSM-A1-047.png;403;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;235130000000
VSM21-A1-AM1-048;images/VSM-A1-048.png;1798;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;Protoperidinium;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;173000000000
VSM21-A1-AM1-049;images/VSM-A1-049.png;488;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;x;i;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192990000000
VSM21-A1-AM1-050;images/VSM-A1-050.png;51;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;x;g,r;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;468650000000
VSM21-A1-AM1-051;images/VSM-A1-051.png;866;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Coccolitophore;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;41763000000
VSM21-A1-AM1-052;images/VSM-A1-052.png;516;1;1;1;45;1;0;55;0;0;0;0;0;0;0;0;0;x;c;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607560000000
VSM21-A1-AM1-053;images/VSM-A1-053.png;1689;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;Cyst;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;22403000000
VSM21-A1-AM1-054;images/VSM-A1-054.png;137;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10845000000
VSM21-A1-AM1-055;images/VSM-A1-055.png;47;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;Cochlodinium;m,s;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;396370000000
VSM21-A1-AM1-056;images/VSM-A1-056.png;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;26232000000
VSM21-A1-AM1-057;images/VSM-A1-057.png;86;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11762000000
VSM21-A1-AM1-058;images/VSM-A1-058.png;389;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;x;a,g;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265960000000
VSM21-A1-AM1-059;images/VSM-A1-059.png;2529;0;1;1;0;0;0;5;0;0;0;0;0;0;0;0;0;Prorocentrum;b,c;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108560000000
VSM21-A1-AM1-060;images/VSM-A1-060.png;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6348900000
VSM21-A1-AM1-061;images/VSM-A1-061.png;274;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;Prorocentrum;b,c;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114030000000
VSM21-A1-AM1-062;images/VSM-A1-062.png;305;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Diatom;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;98487000000
VSM21-A1-AM1-063;images/VSM-A1-063.png;168;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;262580000000
VSM21-A3-AM2-001;images/VSM-A3-001.png;195;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34548123318
VSM21-A3-AM2-002;images/VSM-A3-002.png;41;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;x;g;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202215619936
VSM21-A3-AM2-003;images/VSM-A3-003.png;98;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;118850128553
VSM21-A3-AM2-004;images/VSM-A3-004.png;191;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;53272596878
VSM21-A3-AM2-005;images/VSM-A3-005.png;149;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;x;i;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39223304823
VSM21-A3-AM2-006;images/VSM-A3-006.png;56;0;1;1;18;1;0;1;0;1;0;0;0;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;531969249726
VSM21-A3-AM2-007;images/VSM-A3-007.png;1466;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;Prorocentrum;a,r;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;355083701045
VSM21-A3-AM2-008;images/VSM-A3-008.png;44;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;164504292531
VSM21-A3-AM2-009;images/VSM-A3-009.png;59;0;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;124466582405
VSM21-A3-AM2-010;images/VSM-A3-010.png;155;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;169984407289
VSM21-A3-AM2-011;images/VSM-A3-011.png;42;0;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;287353418430
VSM21-A3-AM2-012;images/VSM-A3-012.png;44;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;162301288039
VSM21-A3-AM2-013;images/VSM-A3-013.png;28;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;x;h;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133541272798
VSM21-A3-AM2-014;images/VSM-A3-014.png;18;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;x;a,r;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;148363587522
VSM21-A3-AM2-015;images/VSM-A3-015.png;73;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;137203894383
VSM21-A3-AM2-016;images/VSM-A3-016.png;579;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;Prorocentrum;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;104055499631
VSM21-A3-AM2-017;images/VSM-A3-017.png;290;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;210059466282
VSM21-A3-AM2-018;images/VSM-A3-018.png;32;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;126046864204
VSM21-A3-AM2-019;images/VSM-A3-019.png;94;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;116995275277
VSM21-A3-AM2-020;images/VSM-A3-020.png;289;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;199590288973
VSM21-A3-AM2-021;images/VSM-A3-021.png;143;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;Cochlodinium;u,r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;283906637116
VSM21-A3-AM2-022;images/VSM-A3-022.png;74;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;x;r,q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;54465592050
VSM21-A3-AM2-023;images/VSM-A3-023.png;60;1;1;1;3;0;1;0;0;1;0;0;0;0;0;0;1;x;h,q,r;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;536488951402
VSM21-A3-AM2-024;images/VSM-A3-024.png;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;25415538811
VSM21-A3-AM2-025;images/VSM-A3-025.png;1131;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;Dinophysis_tubes;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;388509436977
VSM21-A3-AM2-026;images/VSM-A3-026.png;81;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;Ensiculifera_sp;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;76933205240
VSM21-A3-AM2-027;images/VSM-A3-027.png;95;0;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;Heterocapsa;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;51282783741
VSM21-A3-AM2-028;images/VSM-A3-028.png;131;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;281191147517
VSM21-A3-AM2-029;images/VSM-A3-029.png;16;1;1;1;2;0;0;1;1;0;1;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;226150760448
VSM21-A3-AM2-030;images/VSM-A3-030.png;28;0;1;1;6;0;1;0;1;0;0;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;177789960933
VSM21-A3-AM2-031;images/VSM-A3-031.png;53;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;Ensiculifera_sp;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;71794876436
VSM21-A3-AM2-032;images/VSM-A3-032.png;894;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;diatom;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;177509703979
VSM21-A3-AM2-033;images/VSM-A3-033.png;4629;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;73495997101
VSM21-A3-AM2-034;images/VSM-A3-034.png;44;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;1;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;102576494611
VSM21-A3-AM2-035;images/VSM-A3-035.png;252;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Prorocentrum;a;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188314740188
VSM21-A3-AM2-036;images/VSM-A3-036.png;1321;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;x;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;69850943192
VSM21-A3-AM2-037;images/VSM-A3-037.png;77;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;x;l;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153745414309
VSM21-A3-AM2-038;images/VSM-A3-038.png;1549;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Triadinium_sphaericum_sp;d,r,s;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;161558704023
VSM21-A3-AM2-039;images/VSM-A3-039.png;102;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;44995047489
VSM21-A3-AM2-040;images/VSM-A3-040.png;1915;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;Triadinium_sphaericum_sp;d,o,r,s;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;216069454045
VSM21-A3-AM2-041;images/VSM-A3-041.png;116;0;1;1;2;1;0;0;0;1;0;0;0;0;0;0;1;fib;h,n,r;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;202674969426
VSM21-A3-AM2-042;images/VSM-A3-042.png;300;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Diatom;x;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;73943048657
VSM21-A3-AM2-043;images/VSM-A3-043.png;1630;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;q,r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;116044323010
VSM21-A3-AM2-044;images/VSM-A3-044.png;16;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;x;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83936600954
