region_id	0_ID	1_Outer_cell_layer(nm)	2_Nucleus	3_Trichocysts	4_Chloroplast	5_Plastoglobuli	6_Pusule	7_Food_vacuole	8_Starch	9_Crystalline_compartment	10_Large_vacuole	11_CBB/flagella	12_Symbiosis/parasitism/Prey/2=Kleptoplastidism	13_Reticulated_network	14_Electron_dense_sheets	15_Tubular_network	16_Rhabdosomes_and_alike_structure	17_eyespot/mt_array	19_Presumed_ID	18_NI_a_z	20_Area(nm^2)
73	VSM21_A3_AM2_011	42	0	1	0	0	0	1	4	0	0	0	1	1	1	0	0	0	x	x	287353418430
74	VSM21_A3_AM2_012	44	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	x	x	162301288039
75	VSM21_A3_AM2_013	28	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	x	h	133541272798
76	VSM21_A3_AM2_014	18	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	x	a,r	148363587522
77	VSM21_A3_AM2_015	73	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	x	x	137203894383
78	VSM21_A3_AM2_016	579	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	Prorocentrum	x	104055499631
79	VSM21_A3_AM2_017	290	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	x	x	210059466282
80	VSM21_A3_AM2_018	32	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	x	r	126046864204
81	VSM21_A3_AM2_019	94	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	x	x	116995275277
82	VSM21_A3_AM2_020	289	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	x	r	199590288973
83	VSM21_A3_AM2_021	143	0	0	1	0	1	0	9	0	0	0	0	0	0	0	0	1	Cochlodinium	u,r	283906637116
84	VSM21_A3_AM2_022	74	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	x	r,q	54465592050
85	VSM21_A3_AM2_023	60	1	1	1	3	0	1	0	0	1	0	0	0	0	0	0	1	x	h,q,r	536488951402
86	VSM21_A3_AM2_024	13	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	25415538811
87	VSM21_A3_AM2_025	1131	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	Dinophysis_tubes	x	388509436977
88	VSM21_A3_AM2_026	81	1	1	1	0	1	0	6	0	0	0	0	0	0	0	0	1	Ensiculifera_sp	r	76933205240
89	VSM21_A3_AM2_027	95	0	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	Heterocapsa	r	51282783741
90	VSM21_A3_AM2_028	131	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	x	r	281191147517
91	VSM21_A3_AM2_029	16	1	1	1	2	0	0	8	1	0	1	0	1	0	0	0	0	x	x	226150760448
92	VSM21_A3_AM2_030	28	0	1	1	6	0	1	0	1	0	0	0	1	0	0	0	0	x	x	177789960933
93	VSM21_A3_AM2_031	53	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Ensiculifera_sp	x	71794876436
94	VSM21_A3_AM2_032	894	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	diatom	x	177509703979
95	VSM21_A3_AM2_033	4629	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	x	x	73495997101
96	VSM21_A3_AM2_034	44	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	x	x	102576494611
97	VSM21_A3_AM2_035	252	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Prorocentrum	a	188314740188
98	VSM21_A3_AM2_036	1321	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	x	x	69850943192
99	VSM21_A3_AM2_037	77	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	x	l	153745414309
100	VSM21_A3_AM2_038	1549	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	1	Triadinium_sphaericum_sp	d,r,s	161558704023
101	VSM21_A3_AM2_039	102	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	x	r	44995047489
102	VSM21_A3_AM2_040	1915	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	d,o,r,s	216069454045
103	VSM21_A3_AM2_041	116	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	1	fib	h,n,r	202674969426
104	VSM21_A3_AM2_042	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	73943048657
105	VSM21_A3_AM2_043	1630	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	q,r	116044323010
106	VSM21_A3_AM2_044	16	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	x	r	83936600954
107	VSM21_A3_AM2_045	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	72367811876
108	VSM21_A3_AM2_046	25	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	x	h	9173837926
109	VSM21_A3_AM2_047	38	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	75730198684
110	VSM21_A3_AM2_048	1653	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	Pseudalatosphaera_corsica_sp	x	146267382362
111	VSM21_A3_AM2_049	438	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Oxytoxum	j	27326123248
112	VSM21_A3_AM2_050	37	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	x	x	16324439123
113	VSM21_A3_AM2_051	1329	0	1	1	0	1	1	10	0	0	0	0	0	0	0	0	1	Triadinium_sphaericum_sp	d,e,r	528612085126
114	VSM21_A3_AM2_052	372	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	Oxytoxum	j	66387113127
115	VSM21_A3_AM2_053	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	125250192306
116	VSM21_A3_AM2_054	50	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	x	h	195216223614
117	VSM21_A3_AM2_055	1523	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	d,e,f,o,r	194427760021
118	VSM21_A3_AM2_056	59	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Cristalline_structure	g,r	514369447420
119	VSM21_A3_AM2_057	39	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	x	r	110909766328
120	VSM21_A3_AM2_058	220	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	x	x	24052386844
121	VSM21_A3_AM2_059	784	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Prorocentrum	c	72158980788
122	VSM21_A3_AM2_060	69	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Heterocapsa	r	87560886496
123	VSM21_A3_AM2_061	1267	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Dinophysis	x	297698512810
124	VSM21_A3_AM2_062	1013	1	1	1	7	0	0	0	1	0	0	2	0	1	0	0	0	x	q	152827575014
125	VSM21_A3_AM2_063	329	1	1	0	0	0	0	6	0	0	1	0	1	0	0	0	0	Oxytoxum	j,r	54811422174
126	VSM21_A3_AM2_064	42	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	x	r	31934730594
127	VSM21_A3_AM2_065	340	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Prorocentrum	r	50222418445
128	VSM21_A3_AM2_066	160	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	x	a	178456282291
129	VSM21_A3_AM2_067	617	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	x	r	14236165679
130	VSM21_A3_AM2_068	14	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	x	x	82381866556
131	VSM21_A3_AM2_069	156	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	Protoperidinium	x	201273523366
132	VSM21_A3_AM2_070	137	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	x	r	148758732308
133	VSM21_A3_AM2_071	198	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	x	r	86950173285
134	VSM21_A3_AM2_072	100	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	x	x	183104242135
135	VSM21_A3_AM2_073	76	1	1	0	0	1	0	3	0	0	1	0	0	1	1	0	0	x	x	170417666072
136	VSM21_A3_AM2_074	1354	1	1	1	0	0	0	0	0	0	0	0	9	0	0	0	0	Prorocentrum	a	381064413885
137	VSM21_A3_AM2_075	386	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	x	x	37616579786
138	VSM21_A3_AM2_076	283	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	x	r	172379201285
139	VSM21_A3_AM2_077	230	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	x	x	136480180423
140	VSM21_A3_AM2_078	36	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	x	x	76120815956
141	VSM21_A3_AM2_079	67	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	x	x	98158981247
142	VSM21_A3_AM2_080	970	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Prorocentrum	a	104599697994
143	VSM21_A3_AM2_081	33	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	x	r	74422785473
144	VSM21_A3_AM2_082	2557	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Prorocentrum	c	137403376772
145	VSM21_A3_AM2_083	596	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	Protoperidinium	p	364938652486
146	VSM21_A3_AM2_084	1166	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Prorocentrum	a,r	106196546885
147	VSM21_A3_AM2_085	104	1	1	0	0	0	0	23	0	0	0	0	0	1	0	0	0	x	r	86240087504
148	VSM21_A3_AM2_086	68	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	x	x	41221380454
149	VSM21_A6_AM3_001	1316	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	x	x	610285700143
150	VSM21_A6_AM3_002	865	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Protoperidinium	x	349073971713
151	VSM21_A6_AM3_003	402	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	x	x	309112144731
152	VSM21_A6_AM3_004	361	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Prorocentrum	a	109603654721
153	VSM21_A6_AM3_005	65	0	1	1	0	0	1	8	0	1	0	0	0	0	0	0	0	x	d,r	119929858005
154	VSM21_A6_AM3_006	468	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	x	x	308580518891
155	VSM21_A6_AM3_007	221	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	x	x	125542154492
156	VSM21_A6_AM3_008	65	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	732269672797
157	VSM21_A6_AM3_009	865	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	x	i,r	150680217290
158	VSM21_A6_AM3_010	37	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	148670384194
159	VSM21_A6_AM3_011	1211	1	1	1	9	0	0	0	1	0	0	0	0	0	0	0	0	x	x	66444707421
160	VSM21_A6_AM3_012	417	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	x	x	535940533179
161	VSM21_A6_AM3_013	1494	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	x	x	131588586614
162	VSM21_A6_AM3_014	101	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	x	x	18970696303
163	VSM21_A6_AM3_015	127	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	x	x	59016142498
164	VSM21_A6_AM3_016	1092	0	1	1	24	0	0	0	1	0	0	0	0	0	0	0	0	x	x	209078777620
165	VSM21_A6_AM3_017	61	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	x	x	45170294463
166	VSM21_A6_AM3_018	88	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	x	a	109629273077
167	VSM21_A6_AM3_019	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	85386526892
168	VSM21_A6_AM3_020	185	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	x	r	176874863130
169	VSM21_A6_AM3_021	139	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	20743815223
170	VSM21_A6_AM3_022	695	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	x	r	518008020770
171	VSM21_A6_AM3_023	1301	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	Pseudalatosphaera_corsica_sp	x	530641039070
172	VSM21_A6_AM3_024	1327	1	1	1	6	0	0	0	1	0	0	0	0	0	0	0	0	x	r	84266897973
173	VSM21_A6_AM3_025	554	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	x	r	360689385075
174	VSM21_A6_AM3_026	476	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Diatom	x	523778589262
175	VSM21_A6_AM3_027	994	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	Pseudalatosphaera_corsica_sp	x	187150554431
176	VSM21_A6_AM3_028	1861	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	x	x	40857739108
177	VSM21_A6_AM3_029	2081	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Prorocentrum	a,b,r	309875931309
178	VSM21_A6_AM3_030	74	1	1	1	0	0	0	10	0	0	0	0	0	0	0	1	1	x	r	226958109467
179	VSM21_A6_AM3_031	472	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	x	x	158996800964
180	VSM21_A6_AM3_032	961	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	x	r	40817558739
181	VSM21_A6_AM3_033	541	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Prorocentrum	b	65456709663
182	VSM21_A6_AM3_034	1024	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	x	i	356821344722
183	VSM21_A6_AM3_035	925	1	1	1	7	1	0	0	1	0	0	0	0	1	0	0	0	x	r	248906125085
184	VSM21_A6_AM3_036	1971	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Prorocentrum	a,b,r	231427557592
185	VSM21_A6_AM3_037	66	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	x	g,r	334636252564
186	VSM21_A6_AM3_038	791	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	x	x	397649178893
187	VSM21_A6_AM3_039	214	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	x	x	226115748694
188	VSM21_A6_AM3_040	187	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	x	j,r	43521418953
189	VSM21_A6_AM3_041	1087	1	1	1	0	1	1	10	0	1	0	0	0	0	0	0	0	x	x	474270913234
190	VSM21_A6_AM3_042	1686	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	x	x	162381053264
191	VSM21_A6_AM3_043	732	1	1	1	8	1	0	4	0	0	0	0	0	0	0	0	0	x	r	150519978965
192	VSM21_A6_AM3_044	1193	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	Cyst	x	67388395535
193	VSM21_A6_AM3_045	199	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	x	h	132970073338
194	VSM21_A6_AM3_046	203	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	x	h,p	205938349152
195	VSM21_A6_AM3_047	254	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	x	a	43018507020
196	VSM21_A6_AM3_048	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	17012397677
197	VSM21_A6_AM3_049	71	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	x	x	92946835337
198	VSM21_A6_AM3_050	992	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	Pseudalatosphaera_corsica_sp	x	469960355100
199	VSM21_A6_AM3_051	632	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	x	j,r,a	165972477167
200	VSM21_A6_AM3_052	164	1	1	0	0	0	0	9	0	1	1	0	0	0	1	0	0	x	x	523573912077
201	VSM21_A6_AM3_053	1786	0	1	1	21	0	0	0	1	0	0	0	0	0	0	0	0	x	p	116713136273
202	VSM21_A6_AM3_054	561	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	x	x	279437346297
203	VSM21_A6_AM3_055	887	1	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	x	x	474194900874
