region_id	0_ID	1_Outer_cell_layer(nm)	2_Nucleus	3_Trichocysts	4_Chloroplast	5_Plastoglobuli	6_Pusule	7_Food_vacuole	8_Starch	9_Crystalline_compartment	10_Large_vacuole	11_CBB/flagella	12_Symbiosis/parasitism/Prey/2=Kleptoplastidism	13_Reticulated_network	14_Electron_dense_sheets	15_Tubular_network	16_Rhabdosomes_and_alike_structure	17_eyespot/mt_array	19_Presumed_ID	18_NI_a_z	20_Area(nm^2)
14	VSM21_A3_AM2_015	73	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	x	x	137203894383
15	VSM21_A3_AM2_016	579	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	Prorocentrum	x	104055499631
16	VSM21_A3_AM2_017	290	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	x	x	210059466282
17	VSM21_A3_AM2_018	32	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	x	r	126046864204
18	VSM21_A3_AM2_019	94	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	x	x	116995275277
19	VSM21_A3_AM2_020	289	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	x	r	199590288973
20	VSM21_A3_AM2_021	143	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Cochlodinium	u,r	283906637116
21	VSM21_A3_AM2_022	74	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	x	r,q	54465592050
22	VSM21_A3_AM2_023	60	1	1	1	3	0	1	0	0	1	0	0	0	0	0	0	1	x	h,q,r	536488951402
23	VSM21_A3_AM2_024	13	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	25415538811
24	VSM21_A3_AM2_025	1131	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	Dinophysis_tubes	x	388509436977
25	VSM21_A3_AM2_026	81	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Ensiculifera_sp	r	76933205240
26	VSM21_A3_AM2_027	95	0	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	Heterocapsa	r	51282783741
27	VSM21_A3_AM2_028	131	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	x	r	281191147517
28	VSM21_A3_AM2_029	16	1	1	1	2	0	0	1	1	0	1	0	1	0	0	0	0	x	x	226150760448
29	VSM21_A3_AM2_030	28	0	1	1	6	0	1	0	1	0	0	0	1	0	0	0	0	x	x	177789960933
30	VSM21_A3_AM2_031	53	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	Ensiculifera_sp	x	71794876436
31	VSM21_A3_AM2_032	894	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	diatom	x	177509703979
32	VSM21_A3_AM2_033	4629	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	x	x	73495997101
33	VSM21_A3_AM2_034	44	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	x	x	102576494611
34	VSM21_A3_AM2_035	252	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Prorocentrum	a	188314740188
35	VSM21_A3_AM2_036	1321	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	x	x	69850943192
36	VSM21_A3_AM2_037	77	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	x	l	153745414309
37	VSM21_A3_AM2_038	1549	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Triadinium_sphaericum_sp	d,r,s	161558704023
38	VSM21_A3_AM2_039	102	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	x	r	44995047489
39	VSM21_A3_AM2_040	1915	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	d,o,r,s	216069454045
40	VSM21_A3_AM2_041	116	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	1	fib	h,n,r	202674969426
41	VSM21_A3_AM2_042	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	73943048657
42	VSM21_A3_AM2_043	1630	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	q,r	116044323010
43	VSM21_A3_AM2_044	16	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	x	r	83936600954
44	VSM21_A3_AM2_045	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	72367811876
45	VSM21_A3_AM2_046	25	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	x	h	9173837926
46	VSM21_A3_AM2_047	38	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	75730198684
47	VSM21_A3_AM2_048	1653	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	Pseudalatosphaera_corsica_sp	x	146267382362
48	VSM21_A3_AM2_049	438	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Oxytoxum	j	27326123248
49	VSM21_A3_AM2_050	37	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	x	x	16324439123
50	VSM21_A3_AM2_051	1329	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	Triadinium_sphaericum_sp	d,e,r	528612085126
51	VSM21_A3_AM2_052	372	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	Oxytoxum	j	66387113127
52	VSM21_A3_AM2_053	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	x	125250192306
53	VSM21_A3_AM2_054	50	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	x	h	195216223614
54	VSM21_A3_AM2_055	1523	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	d,e,f,o,r	194427760021
55	VSM21_A3_AM2_056	59	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Cristalline_structure	g,r	514369447420
56	VSM21_A3_AM2_057	39	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	x	r	110909766328
57	VSM21_A3_AM2_058	220	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	x	x	24052386844
58	VSM21_A3_AM2_059	784	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Prorocentrum	c	72158980788
59	VSM21_A3_AM2_060	69	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	Heterocapsa	r	87560886496
60	VSM21_A3_AM2_061	1267	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Dinophysis	x	297698512810
61	VSM21_A3_AM2_062	1013	1	1	1	7	0	0	0	1	0	0	2	0	1	0	0	0	x	q	152827575014
62	VSM21_A3_AM2_063	329	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Oxytoxum	j,r	54811422174
63	VSM21_A3_AM2_064	42	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	x	r	31934730594
64	VSM21_A3_AM2_065	340	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Prorocentrum	r	50222418445
65	VSM21_A3_AM2_066	160	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	x	a	178456282291
66	VSM21_A3_AM2_067	617	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	x	r	14236165679
67	VSM21_A3_AM2_068	14	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	x	x	82381866556
68	VSM21_A3_AM2_069	156	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	Protoperidinium	x	201273523366
69	VSM21_A3_AM2_070	137	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	x	r	148758732308
70	VSM21_A3_AM2_071	198	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	x	r	86950173285
71	VSM21_A3_AM2_072	100	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	x	x	183104242135
72	VSM21_A3_AM2_073	76	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	x	x	170417666072
73	VSM21_A3_AM2_074	1354	1	1	1	0	0	0	0	0	0	0	0	9	0	0	0	0	Prorocentrum	a	381064413885
74	VSM21_A3_AM2_075	386	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	x	x	37616579786
75	VSM21_A3_AM2_076	283	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	x	r	172379201285
76	VSM21_A3_AM2_077	230	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	x	x	136480180423
77	VSM21_A3_AM2_078	36	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	x	x	76120815956
78	VSM21_A3_AM2_079	67	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	x	x	98158981247
79	VSM21_A3_AM2_080	970	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Prorocentrum	a	104599697994
80	VSM21_A3_AM2_081	33	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	x	r	74422785473
81	VSM21_A3_AM2_082	2557	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	Prorocentrum	c	137403376772
82	VSM21_A3_AM2_083	596	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	Protoperidinium	p	364938652486
83	VSM21_A3_AM2_084	1166	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Prorocentrum	a,r	106196546885
84	VSM21_A3_AM2_085	104	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	x	r	86240087504
85	VSM21_A3_AM2_086	68	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	x	x	41221380454
